,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
25683,1.03,17.0,favori,challenger,0.5438212554021691,0.456178744597831
25684,3.04,1.44,challenger,favori,0.10852509299238111,0.8914749070076189
25685,1.04,16.5,favori,favori,0.21888899821910857,0.7811110017808914
25686,2.11,1.83,challenger,favori,0.25054127322023745,0.7494587267797626
25687,1.12,7.29,favori,favori,0.06334578996118367,0.9366542100388163
25688,2.41,1.65,favori,challenger,0.540677428103284,0.45932257189671594
25689,2.06,1.87,challenger,favori,0.13206979055243162,0.8679302094475684
25690,1.56,2.65,favori,favori,0.27997702670012536,0.7200229732998746
25692,1.32,3.79,challenger,favori,0.08231297032230789,0.9176870296776921
25693,2.12,1.82,challenger,favori,0.28711180410253656,0.7128881958974634
25695,1.26,4.43,favori,favori,0.3198017842732316,0.6801982157267684
25696,1.45,3.01,favori,favori,0.11342267352175306,0.8865773264782469
25697,2.66,1.55,favori,favori,0.25789659283491384,0.7421034071650862
25698,1.23,5.05,favori,favori,0.20117643868303303,0.798823561316967
25700,1.59,2.56,favori,favori,0.17964677173305899,0.820353228266941
25701,1.18,5.96,favori,favori,0.3057719706574209,0.6942280293425791
25705,1.58,2.58,favori,challenger,0.5771076085546751,0.4228923914453248
25706,2.97,1.46,challenger,challenger,0.584132871865915,0.415867128134085
25707,1.64,2.46,challenger,favori,0.2631930707753414,0.7368069292246586
25708,1.34,3.73,favori,favori,0.08040244261882001,0.91959755738118
25709,5.49,1.2,challenger,favori,0.1272530772561843,0.8727469227438157
25712,4.19,1.29,favori,favori,0.1484676880012813,0.8515323119987187
25713,1.88,2.04,favori,favori,0.1669856043307768,0.8330143956692232
25716,1.46,2.99,favori,favori,0.2644957953165379,0.7355042046834621
25719,1.81,2.14,favori,favori,0.19026190952340816,0.8097380904765918
25720,3.12,1.43,challenger,favori,0.2285011530549157,0.7714988469450843
25721,1.13,7.9,favori,favori,0.34129713121158023,0.6587028687884198
25722,1.2,5.37,favori,favori,0.16342028888764282,0.8365797111123572
25723,1.27,4.35,favori,favori,0.23412450190139966,0.7658754980986003
25724,1.2,5.17,favori,favori,0.1269496787748523,0.8730503212251477
25725,1.5,2.82,favori,favori,0.04244433581307128,0.9575556641869287
25726,1.12,7.1,favori,favori,0.12041865549995334,0.8795813445000467
25727,1.55,2.66,challenger,favori,0.26866667892241136,0.7313333210775886
25728,2.39,1.65,challenger,favori,0.22087888542107736,0.7791211145789226
25729,1.57,2.62,favori,favori,0.38415688898739264,0.6158431110126074
25730,2.24,1.73,favori,favori,0.11365034745923797,0.886349652540762
25731,1.62,2.52,challenger,challenger,0.5266710748982575,0.47332892510174246
25732,1.66,2.4,favori,favori,0.12408728998624874,0.8759127100137513
25733,2.31,1.7,challenger,favori,0.4033669170346753,0.5966330829653247
25734,1.7,2.34,favori,favori,0.2617786844422356,0.7382213155577644
25735,1.09,9.95,favori,favori,0.2944979540140591,0.7055020459859409
25736,1.04,17.5,favori,challenger,0.5156110732922443,0.4843889267077557
25737,1.39,3.42,favori,favori,0.4001243527482109,0.5998756472517891
25739,1.29,4.02,challenger,favori,0.4584254958040672,0.5415745041959328
25740,1.1,8.88,favori,favori,0.493427078447949,0.506572921552051
25741,1.4,3.24,favori,challenger,0.5108725679502458,0.4891274320497542
25742,1.2,5.53,favori,favori,0.4429887516429968,0.5570112483570032
25743,1.21,5.29,favori,favori,0.28972702852475263,0.7102729714752474
25744,2.94,1.48,challenger,challenger,0.5624570194586533,0.43754298054134666
25745,1.04,17.0,favori,favori,0.31757779973076883,0.6824222002692312
25746,1.21,5.42,favori,favori,0.1347525941733334,0.8652474058266666
25747,1.66,2.4,challenger,favori,0.21358570384309494,0.7864142961569051
25749,1.81,2.14,favori,favori,0.2754433382694198,0.7245566617305802
25750,1.24,4.73,challenger,challenger,0.5979426271603536,0.40205737283964643
25751,1.21,5.25,challenger,favori,0.30574034124005056,0.6942596587599494
25752,1.18,5.49,favori,favori,0.2500159288031921,0.7499840711968079
25753,1.56,2.62,favori,favori,0.22429456853141871,0.7757054314685813
25754,1.03,21.0,favori,favori,0.4806816087009128,0.5193183912990872
25755,2.16,1.79,challenger,favori,0.37108744517552095,0.628912554824479
25756,2.36,1.69,favori,favori,0.10394000875089016,0.8960599912491098
25757,1.29,4.14,favori,favori,0.17030763271534433,0.8296923672846557
25758,2.69,1.55,favori,favori,0.24722893588380712,0.7527710641161929
25759,1.44,3.01,favori,favori,0.42658038491505545,0.5734196150849445
25760,1.43,3.14,favori,favori,0.31610072355090957,0.6838992764490904
25761,4.14,1.3,favori,favori,0.2991273436673798,0.7008726563326202
25762,1.16,5.96,challenger,favori,0.37180483541464426,0.6281951645853557
25763,1.53,2.74,challenger,favori,0.2532946106364329,0.7467053893635671
25764,1.26,4.47,favori,favori,0.18031524423441525,0.8196847557655847
25765,2.17,1.78,challenger,favori,0.2398860981187637,0.7601139018812363
25766,1.45,3.05,favori,favori,0.3456466122823789,0.6543533877176211
25767,1.89,2.04,challenger,favori,0.4410827564794425,0.5589172435205575
25768,1.68,2.34,favori,favori,0.4310522839840192,0.5689477160159808
25769,1.23,4.68,favori,favori,0.1811758760524118,0.8188241239475882
25770,1.14,7.87,favori,favori,0.3761951222254326,0.6238048777745674
25771,1.49,2.89,favori,favori,0.2847788242846212,0.7152211757153788
25772,2.25,1.74,favori,favori,0.26758634227105016,0.7324136577289498
25773,1.59,2.58,challenger,favori,0.40454179405676116,0.5954582059432388
25774,1.39,3.36,favori,favori,0.1644397596255589,0.8355602403744411
25775,1.32,3.82,favori,favori,0.421238078802619,0.578761921197381
25776,1.68,2.38,challenger,favori,0.2609240197682061,0.7390759802317939
25777,2.46,1.64,challenger,favori,0.20103452384601428,0.7989654761539857
25778,1.54,2.73,favori,favori,0.23203531998644555,0.7679646800135544
25779,1.18,5.77,favori,favori,0.45525447215868886,0.5447455278413111
25780,1.06,12.0,favori,favori,0.3304524531898805,0.6695475468101195
25782,1.36,3.53,favori,favori,0.4591112448556742,0.5408887551443258
25783,1.14,7.06,favori,favori,0.2992100544416859,0.7007899455583141
25785,1.22,5.01,favori,favori,0.38765472891025476,0.6123452710897452
25786,1.57,2.64,favori,challenger,0.6179223368384655,0.38207766316153446
25787,1.2,5.37,favori,challenger,0.5820568407587342,0.4179431592412658
25788,2.73,1.53,challenger,challenger,0.5183828697407064,0.48161713025929365
25789,1.36,3.59,favori,favori,0.4920969748960745,0.5079030251039255
25790,1.45,3.04,favori,favori,0.49152123907103773,0.5084787609289623
25791,1.67,2.38,favori,challenger,0.532018391895378,0.4679816081046219
25792,1.24,4.55,favori,favori,0.3847100705815997,0.6152899294184003
25793,1.21,5.37,favori,favori,0.3298320239333832,0.6701679760666168
25794,1.57,2.65,challenger,favori,0.22208049268767027,0.7779195073123297
25795,1.4,3.28,favori,challenger,0.5937948220257533,0.4062051779742467
25797,2.26,1.73,favori,favori,0.24394122326381862,0.7560587767361814
25798,2.47,1.63,challenger,favori,0.2896805051414364,0.7103194948585636
25799,2.05,1.88,challenger,favori,0.28298933363935164,0.7170106663606484
25800,1.31,3.85,favori,favori,0.14859509662618942,0.8514049033738106
25801,1.36,3.41,favori,challenger,0.510407513858813,0.489592486141187
25803,1.41,3.24,favori,favori,0.46126190723233396,0.538738092767666
25804,2.77,1.53,challenger,favori,0.47182378070670017,0.5281762192932998
25805,1.26,4.55,favori,favori,0.41502872068860674,0.5849712793113933
25806,3.86,1.3,challenger,favori,0.14516693119644863,0.8548330688035514
25807,1.04,17.0,favori,favori,0.2840481652362583,0.7159518347637417
25808,2.66,1.55,challenger,favori,0.38777208297346344,0.6122279170265366
25809,1.2,5.56,challenger,favori,0.09183533603102811,0.9081646639689719
25810,1.88,2.06,favori,favori,0.4930903345463812,0.5069096654536188
25811,3.54,1.37,challenger,favori,0.33143655948817197,0.668563440511828
25812,1.04,16.75,favori,challenger,0.5927503702853929,0.40724962971460715
25813,1.31,3.79,favori,favori,0.4114007696629096,0.5885992303370904
25814,2.34,1.68,challenger,favori,0.18397122446836467,0.8160287755316353
25815,1.06,12.5,favori,favori,0.3105902912435622,0.6894097087564378
25816,1.43,3.1,favori,favori,0.22492722020339984,0.7750727797966002
25817,3.55,1.36,challenger,favori,0.45234762783777105,0.547652372162229
25818,3.64,1.35,favori,favori,0.23393664302045525,0.7660633569795448
25819,2.5,1.61,challenger,favori,0.25465835455625385,0.7453416454437461
25821,1.93,1.99,favori,favori,0.315911468402033,0.684088531597967
25822,1.75,2.24,favori,favori,0.3715593524100764,0.6284406475899236
25823,2.81,1.5,favori,favori,0.35719958153649123,0.6428004184635088
25824,1.39,3.45,favori,favori,0.1744934717840111,0.8255065282159889
25827,1.43,3.12,challenger,favori,0.138129169802092,0.861870830197908
25828,1.3,4.01,favori,favori,0.2752561007737703,0.7247438992262297
25829,1.17,5.84,favori,challenger,0.5190236256602474,0.4809763743397526
25830,1.44,3.06,challenger,favori,0.19308459610571993,0.8069154038942801
25831,1.38,3.36,challenger,favori,0.4445430947109399,0.5554569052890601
25832,1.36,3.55,favori,favori,0.38523746682955806,0.6147625331704419
25833,1.14,7.03,challenger,favori,0.4582602099055274,0.5417397900944726
25834,3.2,1.41,challenger,favori,0.12400861189375201,0.875991388106248
25835,3.01,1.45,challenger,favori,0.2220298446565364,0.7779701553434636
25836,1.29,4.06,favori,challenger,0.6539567217917922,0.3460432782082078
25837,1.16,6.49,favori,favori,0.42847610825859717,0.5715238917414028
25838,5.65,1.19,challenger,challenger,0.6652203157954091,0.334779684204591
25839,1.54,2.69,challenger,favori,0.2677500377598946,0.7322499622401054
25840,1.45,3.02,challenger,favori,0.26296792412211567,0.7370320758778843
25841,1.15,6.61,favori,challenger,0.5808067619949826,0.41919323800501745
25842,1.57,2.62,favori,favori,0.4366468359946797,0.5633531640053203
25843,3.1,1.43,challenger,favori,0.11788935223765484,0.8821106477623452
25844,1.53,2.74,challenger,favori,0.20292316403582655,0.7970768359641734
25845,1.06,13.0,favori,favori,0.46262557646981717,0.5373744235301828
25846,1.22,5.05,favori,favori,0.3837452443795908,0.6162547556204092
25847,1.66,2.4,challenger,favori,0.15726573038171077,0.8427342696182892
25849,1.96,1.96,favori,challenger,0.6743618016436874,0.3256381983563126
25850,1.63,2.49,challenger,favori,0.17690075399619276,0.8230992460038072
25851,2.21,1.76,challenger,favori,0.24150035085294808,0.7584996491470519
25852,1.17,6.19,favori,favori,0.25645319843027703,0.743546801569723
25855,1.07,11.25,favori,favori,0.28064475679255063,0.7193552432074494
25856,1.05,14.3,favori,favori,0.49714521399860223,0.5028547860013978
25857,1.04,15.5,favori,favori,0.33215932059874387,0.6678406794012561
25858,2.27,1.72,challenger,favori,0.4780753414989135,0.5219246585010865
25859,1.28,4.2,favori,favori,0.4476958134995337,0.5523041865004663
25860,2.35,1.68,challenger,favori,0.35694040274390626,0.6430595972560937
25861,1.2,5.33,favori,favori,0.48613114448633576,0.5138688555136642
25862,1.51,2.79,favori,favori,0.1153878524461941,0.8846121475538059
25863,1.11,8.71,favori,favori,0.37747573345052654,0.6225242665494735
25864,1.14,6.84,favori,favori,0.12327083942477113,0.8767291605752289
25866,1.09,9.65,favori,favori,0.2477718674899272,0.7522281325100728
25867,1.36,3.49,favori,favori,0.22982762770733367,0.7701723722926663
25868,1.55,2.66,favori,challenger,0.5263848526788943,0.47361514732110566
25869,1.56,2.65,favori,favori,0.3253782511169665,0.6746217488830335
25870,1.65,2.41,challenger,favori,0.32284497365392295,0.677155026346077
25871,1.06,13.0,favori,favori,0.39522634018989045,0.6047736598101096
25873,1.48,2.9,challenger,favori,0.2326655504405165,0.7673344495594835
25874,1.1,9.35,favori,favori,0.09286514624752873,0.9071348537524713
25875,1.62,2.49,favori,favori,0.2516579521885446,0.7483420478114554
25877,1.31,3.92,favori,favori,0.33944284628004606,0.6605571537199539
25878,4.64,1.24,favori,favori,0.1458550151715784,0.8541449848284216
25880,1.06,12.75,favori,favori,0.365265799772024,0.634734200227976
25881,1.34,3.67,challenger,favori,0.15937126659435208,0.8406287334056479
25882,1.01,51.0,favori,favori,0.18348621238651897,0.816513787613481
25883,1.05,13.8,favori,challenger,0.5636444087862217,0.4363555912137783
25884,1.59,2.56,challenger,favori,0.19834473757095683,0.8016552624290432
25885,1.32,3.8,challenger,favori,0.4846352552244648,0.5153647447755352
25886,1.65,2.42,favori,favori,0.3301624905207632,0.6698375094792368
25887,1.19,5.57,favori,favori,0.19186826303853022,0.8081317369614698
25888,1.92,2.0,favori,favori,0.20711985059749527,0.7928801494025047
25889,2.43,1.64,challenger,favori,0.40146527456435444,0.5985347254356456
25891,1.03,19.0,favori,challenger,0.5416381219734846,0.4583618780265154
25892,1.19,5.53,favori,favori,0.35385820552648584,0.6461417944735142
25893,1.48,2.9,favori,favori,0.43036068776879166,0.5696393122312083
25894,1.43,3.14,favori,challenger,0.5855544598956106,0.4144455401043894
25896,1.05,15.0,favori,favori,0.3294700123899078,0.6705299876100922
25897,1.25,4.55,favori,favori,0.43048617096592245,0.5695138290340775
25898,1.2,5.41,favori,favori,0.41905878066261437,0.5809412193373856
25900,1.14,7.14,favori,favori,0.17428533536209267,0.8257146646379073
25901,1.23,4.85,challenger,favori,0.06882555192128392,0.9311744480787161
25902,2.43,1.65,challenger,challenger,0.5451212548704989,0.4548787451295011
25903,1.04,17.0,favori,challenger,0.5748874814667755,0.42511251853322457
25904,1.09,9.95,challenger,favori,0.21498494416282665,0.7850150558371733
25905,1.07,11.5,favori,challenger,0.6046027486138527,0.39539725138614734
25906,1.09,9.55,favori,favori,0.34625001505120323,0.6537499849487968
25907,1.72,2.27,challenger,favori,0.478535014243581,0.521464985756419
25908,1.02,41.0,favori,favori,0.33092471510454713,0.6690752848954529
25909,2.38,1.67,challenger,favori,0.30649236783092315,0.6935076321690768
25910,1.18,5.73,favori,favori,0.22222439660243665,0.7777756033975634
25911,1.06,13.4,favori,favori,0.29403405423382556,0.7059659457661744
25912,1.17,6.05,favori,favori,0.1218054720791395,0.8781945279208605
25913,1.21,5.25,favori,favori,0.30441239247697893,0.6955876075230211
25914,1.07,11.25,favori,favori,0.18936712645881626,0.8106328735411837
25915,1.21,5.21,favori,favori,0.1533590073669926,0.8466409926330074
25916,1.71,2.3,challenger,favori,0.1798895316936211,0.8201104683063789
25917,2.22,1.76,challenger,favori,0.37971173750678255,0.6202882624932174
25918,1.15,6.54,challenger,favori,0.20144837347082822,0.7985516265291718
25919,1.49,2.85,favori,favori,0.21996072965520064,0.7800392703447994
25920,1.19,5.69,favori,favori,0.16959347931071345,0.8304065206892866
25921,1.78,2.18,favori,favori,0.24284504660166095,0.757154953398339
25922,1.13,7.9,favori,favori,0.1579235254363005,0.8420764745636995
25923,1.1,8.88,favori,favori,0.3681772228450505,0.6318227771549495
25924,1.36,3.48,favori,favori,0.21250208990202035,0.7874979100979796
25925,1.18,5.77,favori,favori,0.16098637122277837,0.8390136287772216
25926,1.11,8.71,favori,favori,0.4977664171442334,0.5022335828557666
25927,1.44,3.06,favori,favori,0.3190719111930864,0.6809280888069136
25928,1.42,3.19,favori,favori,0.34709323814701976,0.6529067618529802
25929,1.38,3.41,favori,favori,0.4020218076451374,0.5979781923548626
25930,1.02,36.0,favori,favori,0.05252536096332183,0.9474746390366782
25931,1.49,2.87,favori,favori,0.263872777155049,0.736127222844951
25932,1.09,10.2,favori,favori,0.053589914061063726,0.9464100859389363
25933,1.42,3.17,challenger,favori,0.1754946005781195,0.8245053994218805
25934,1.22,5.07,favori,favori,0.3802035577458557,0.6197964422541443
25935,1.16,6.35,favori,favori,0.08470193276980842,0.9152980672301916
25936,1.32,3.79,favori,favori,0.12999640381304656,0.8700035961869534
25937,1.09,9.75,favori,favori,0.13874845205940645,0.8612515479405936
25938,1.13,7.72,favori,favori,0.4857286016995437,0.5142713983004563
25939,1.33,3.72,challenger,challenger,0.6512400856483571,0.3487599143516429
25940,1.17,6.12,favori,favori,0.1794218633143717,0.8205781366856283
25941,1.01,61.0,favori,favori,0.4937857504740304,0.5062142495259696
25942,1.24,4.64,favori,challenger,0.7050120807371805,0.29498791926281953
25943,1.19,5.57,favori,challenger,0.5630231355176851,0.43697686448231493
25944,1.02,26.0,favori,favori,0.4813827605297035,0.5186172394702965
25945,1.22,5.05,challenger,challenger,0.5236804516997657,0.4763195483002343
25946,1.29,4.05,favori,favori,0.3099227538500976,0.6900772461499024
25947,2.36,1.68,challenger,challenger,0.509685357797327,0.4903146422026729
25948,1.32,3.85,favori,favori,0.24277299145766507,0.7572270085423349
25949,1.1,9.05,challenger,favori,0.3438094794098996,0.6561905205901004
25950,1.22,5.05,challenger,challenger,0.5629503220854213,0.43704967791457877
25951,1.13,7.65,favori,favori,0.31386211649916906,0.6861378835008309
25952,1.5,2.85,favori,favori,0.38935200984816576,0.6106479901518342
25953,1.11,8.26,favori,favori,0.3627071041946286,0.6372928958053714
25954,1.38,3.37,favori,favori,0.28132662260201025,0.7186733773979898
25955,1.62,2.48,challenger,favori,0.31466904104253246,0.6853309589574675
25956,1.37,3.45,favori,favori,0.41178604542770425,0.5882139545722957
25958,1.76,2.2,challenger,favori,0.4129930811939887,0.5870069188060113
25959,1.09,10.2,favori,favori,0.45656616706171593,0.5434338329382841
25960,1.24,4.64,challenger,favori,0.2549355556572004,0.7450644443427996
25961,2.99,1.46,challenger,challenger,0.5844822713584261,0.41551772864157394
25962,1.07,11.5,favori,challenger,0.6288504018898494,0.3711495981101506
25963,1.26,4.43,challenger,favori,0.37952596529966265,0.6204740347003374
25964,1.04,15.75,favori,favori,0.28798688522682814,0.7120131147731719
25965,1.5,2.83,favori,favori,0.12596668105531406,0.8740333189446859
25966,1.29,4.05,favori,challenger,0.6520641739086519,0.34793582609134815
25967,3.38,1.38,favori,challenger,0.5173291210912403,0.48267087890875965
25968,1.85,2.08,challenger,favori,0.19023515119447965,0.8097648488055204
25969,1.79,2.16,challenger,favori,0.24859243114025364,0.7514075688597464
25970,1.23,4.77,favori,favori,0.39900450597095793,0.6009954940290421
25971,1.86,2.07,favori,favori,0.24337039673606986,0.7566296032639301
25972,2.92,1.48,challenger,favori,0.26822756056822605,0.731772439431774
25974,1.12,8.08,favori,favori,0.30026617262463273,0.6997338273753673
25976,1.73,2.26,favori,challenger,0.7595816955211245,0.24041830447887552
25977,1.77,2.2,favori,favori,0.134490680962852,0.865509319037148
25978,1.45,3.05,favori,challenger,0.6091900930125543,0.39080990698744567
25979,1.68,2.36,challenger,favori,0.4043948421349326,0.5956051578650674
25982,1.62,2.48,challenger,favori,0.39804190470533274,0.6019580952946673
25983,1.38,3.39,challenger,favori,0.3415289362544137,0.6584710637455863
25984,2.01,1.93,favori,favori,0.2783571513549854,0.7216428486450146
25985,1.11,8.19,favori,favori,0.15932115420285964,0.8406788457971404
25988,1.62,2.48,challenger,favori,0.20401154634258734,0.7959884536574127
25989,1.9,2.03,challenger,favori,0.18690713909222567,0.8130928609077743
25990,1.26,4.45,challenger,favori,0.4107813723177701,0.5892186276822299
25991,1.58,2.59,favori,favori,0.44621889042021934,0.5537811095797807
25993,1.15,6.7,favori,favori,0.3650739741008936,0.6349260258991064
25994,3.77,1.33,challenger,favori,0.18339817300937022,0.8166018269906298
25995,1.97,1.95,favori,challenger,0.548750171214373,0.4512498287856271
25996,1.87,2.07,favori,favori,0.38806590483951253,0.6119340951604875
25997,1.51,2.81,challenger,favori,0.4911174358082169,0.5088825641917831
25999,1.67,2.37,challenger,challenger,0.6436680818739784,0.3563319181260216
26000,1.52,2.77,favori,favori,0.18630405558704655,0.8136959444129535
26001,2.67,1.55,challenger,challenger,0.5599939403053367,0.4400060596946634
26002,1.03,21.0,favori,favori,0.4962345326551715,0.5037654673448285
26004,1.51,2.8,challenger,favori,0.3428042643973078,0.6571957356026922
26005,1.03,19.0,favori,favori,0.23156888425586442,0.7684311157441356
26006,1.08,10.25,favori,favori,0.2767574858142192,0.7232425141857808
26007,1.04,17.0,favori,favori,0.2860971881114679,0.7139028118885321
26008,1.74,2.25,challenger,favori,0.4687087513853273,0.5312912486146727
26009,1.42,3.19,favori,challenger,0.5724855041247592,0.4275144958752408
26010,1.43,3.1,favori,favori,0.4104644772872549,0.5895355227127451
26011,1.29,4.05,favori,favori,0.2331288606041091,0.7668711393958909
26012,1.04,16.0,favori,favori,0.12451139107123421,0.8754886089287658
26013,2.18,1.78,favori,favori,0.4227352406393139,0.5772647593606861
26015,1.03,21.0,favori,favori,0.21860446808580658,0.7813955319141934
26016,1.38,3.38,favori,challenger,0.5632324005779332,0.4367675994220668
26017,1.78,2.18,favori,favori,0.1442422489446511,0.8557577510553489
26018,1.68,2.35,favori,favori,0.333174534085507,0.666825465914493
26019,1.42,3.18,favori,favori,0.11214847713993736,0.8878515228600626
26020,1.65,2.41,favori,favori,0.25033323863896384,0.7496667613610362
26021,1.55,2.68,favori,favori,0.3376942943902732,0.6623057056097268
26022,3.93,1.31,challenger,challenger,0.5640520959402271,0.43594790405977296
26023,2.49,1.61,favori,favori,0.21084043994392898,0.789159560056071
26024,2.27,1.72,challenger,favori,0.12191533841452362,0.8780846615854764
26025,1.38,3.41,favori,favori,0.3252148350688765,0.6747851649311235
26026,1.6,2.55,favori,challenger,0.6396576683339164,0.3603423316660837
26027,1.28,4.23,challenger,challenger,0.6159301806267025,0.38406981937329754
26028,1.03,21.0,favori,favori,0.11053343838653173,0.8894665616134683
26029,1.55,2.67,challenger,favori,0.24856217240944678,0.7514378275905532
26030,1.61,2.51,favori,favori,0.3588419246328587,0.6411580753671413
26031,1.27,4.28,favori,favori,0.12599069411491481,0.8740093058850852
26032,1.04,17.0,challenger,favori,0.45966436802593136,0.5403356319740686
26033,1.34,3.62,challenger,favori,0.4286265396286938,0.5713734603713062
26034,1.01,48.5,favori,favori,0.16817357024574087,0.8318264297542591
26035,1.79,2.17,challenger,favori,0.14786152533411767,0.8521384746658823
26036,1.31,3.93,favori,favori,0.3354483814985636,0.6645516185014364
26037,1.42,3.19,challenger,favori,0.298268577592085,0.701731422407915
26038,1.6,2.55,favori,challenger,0.5806668748186162,0.41933312518138377
26039,1.26,4.4,favori,favori,0.07091459486490637,0.9290854051350936
26040,1.57,2.61,favori,favori,0.46201656859232676,0.5379834314076732
26041,1.37,3.39,favori,favori,0.2793519864603371,0.7206480135396629
26042,1.09,9.6,favori,favori,0.3404417946178493,0.6595582053821507
26043,1.47,2.93,challenger,favori,0.2342686581376543,0.7657313418623457
26044,1.24,4.68,challenger,favori,0.39230761983479945,0.6076923801652006
26045,2.22,1.76,challenger,favori,0.29244831604086885,0.7075516839591312
26046,2.34,1.69,challenger,favori,0.11867307694314555,0.8813269230568544
26047,1.36,3.52,favori,favori,0.32289160997154953,0.6771083900284505
26048,1.52,2.78,favori,challenger,0.6025889311693811,0.397411068830619
26049,1.06,13.4,favori,favori,0.15003286492633094,0.8499671350736691
26050,1.88,2.04,favori,challenger,0.6038315190739161,0.396168480926084
26051,1.93,2.0,favori,favori,0.38123718958953035,0.6187628104104697
26052,1.64,2.44,favori,favori,0.28175760128244476,0.7182423987175552
26053,1.11,8.33,challenger,favori,0.3480844172501013,0.6519155827498987
26054,1.61,2.52,favori,favori,0.28182062411419373,0.7181793758858063
26055,1.98,1.94,challenger,favori,0.3334821839915907,0.6665178160084093
26056,2.4,1.66,favori,favori,0.24260290771225823,0.7573970922877418
26057,1.56,2.65,challenger,favori,0.4274614921218486,0.5725385078781514
26058,2.85,1.5,favori,favori,0.12033050148069357,0.8796694985193064
26060,2.94,1.47,favori,favori,0.15800728998989644,0.8419927100101036
26062,1.76,2.23,favori,favori,0.29794024108402095,0.702059758915979
26063,5.19,1.21,challenger,favori,0.22811508151384907,0.7718849184861509
26064,1.82,2.13,favori,favori,0.2459544923652498,0.7540455076347502
26065,1.32,3.85,challenger,favori,0.33880165134688234,0.6611983486531177
26067,1.28,4.18,challenger,favori,0.2035295935393514,0.7964704064606486
26071,1.49,2.86,favori,favori,0.31949981451163856,0.6805001854883614
26072,1.44,3.09,favori,favori,0.29430875147956914,0.7056912485204309
26073,1.93,1.99,favori,favori,0.3152128339024082,0.6847871660975918
26074,1.56,2.62,challenger,favori,0.40503058151780624,0.5949694184821938
26075,1.6,2.53,favori,challenger,0.5001166363796714,0.49988336362032865
26076,1.85,2.08,favori,favori,0.36290172825739964,0.6370982717426004
26077,1.51,2.81,favori,favori,0.346638122563546,0.653361877436454
26078,1.35,3.58,favori,favori,0.23714967209251503,0.762850327907485
26079,1.84,2.11,challenger,favori,0.27086978146669594,0.7291302185333041
26080,1.27,4.32,favori,favori,0.32644462131468777,0.6735553786853122
26081,1.46,3.0,favori,favori,0.3685656720549766,0.6314343279450234
26082,1.18,5.8,favori,favori,0.3666539826952594,0.6333460173047406
26083,1.77,2.2,challenger,favori,0.359628596819625,0.640371403180375
26084,1.27,4.3,favori,challenger,0.616213030098767,0.38378696990123295
26085,1.57,2.61,favori,favori,0.2871008087881095,0.7128991912118905
26086,2.24,1.75,favori,favori,0.09691362401995662,0.9030863759800434
26087,1.29,4.1,challenger,favori,0.1266711312967903,0.8733288687032097
26089,1.17,6.0,challenger,favori,0.08417618252732595,0.915823817472674
26090,1.65,2.43,challenger,favori,0.47373562836442884,0.5262643716355712
26091,1.49,2.88,favori,challenger,0.5310151160179882,0.46898488398201177
26092,1.9,2.02,challenger,favori,0.23655963569817495,0.763440364301825
26093,2.6,1.57,challenger,favori,0.48369083759616927,0.5163091624038307
26095,1.38,3.36,favori,favori,0.3837419965278186,0.6162580034721814
26096,2.72,1.53,challenger,favori,0.2163886466111541,0.7836113533888459
26097,1.65,2.42,favori,favori,0.3067225319546292,0.6932774680453708
26098,1.83,2.1,challenger,favori,0.3921862845185988,0.6078137154814012
26099,1.48,2.89,favori,challenger,0.5362418351323952,0.46375816486760474
26100,2.65,1.56,favori,favori,0.2143153623376577,0.7856846376623423
26101,1.47,2.94,favori,favori,0.1118991545725998,0.8881008454274002
26102,2.2,1.77,favori,favori,0.23220739905599352,0.7677926009440065
26103,1.62,2.49,challenger,favori,0.13849987005301445,0.8615001299469855
26104,3.13,1.43,challenger,favori,0.4199502006903625,0.5800497993096375
26105,1.67,2.38,challenger,favori,0.3744845394546523,0.6255154605453477
26106,1.26,4.38,favori,favori,0.16527355377002206,0.8347264462299779
26107,1.25,4.6,favori,challenger,0.5318707050855959,0.46812929491440414
26108,1.15,6.65,favori,favori,0.40752302096744253,0.5924769790325575
26109,3.36,1.38,challenger,favori,0.15421768286360105,0.845782317136399
26110,1.24,4.68,favori,favori,0.31782034404799353,0.6821796559520065
26111,3.55,1.36,challenger,favori,0.1434846072115239,0.8565153927884761
26112,1.11,8.71,favori,favori,0.12193330076672271,0.8780666992332773
26113,1.16,6.39,favori,favori,0.43500775894796573,0.5649922410520343
26114,1.38,3.41,challenger,challenger,0.5648677941143379,0.4351322058856622
26115,1.65,2.41,favori,favori,0.19832216706392536,0.8016778329360746
26116,1.03,19.0,favori,favori,0.16791560791734228,0.8320843920826577
26118,1.1,9.35,favori,favori,0.2146722380470265,0.7853277619529735
26119,1.95,1.97,challenger,challenger,0.5519248327043665,0.44807516729563346
26120,1.47,2.95,favori,favori,0.11689274497280333,0.8831072550271967
26121,1.56,2.64,challenger,favori,0.37415533996469086,0.6258446600353091
26122,5.12,1.21,challenger,favori,0.17042105897390192,0.8295789410260981
26123,1.16,6.35,challenger,favori,0.4210763837794831,0.5789236162205169
26124,1.27,4.3,favori,favori,0.18922558629925046,0.8107744137007495
26125,2.02,1.91,challenger,favori,0.17188380936610825,0.8281161906338917
26126,2.21,1.76,challenger,challenger,0.5181979386226137,0.4818020613773863
26127,2.28,1.72,challenger,challenger,0.5000849169723407,0.49991508302765925
