,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
12488,3.85,1.315,favori,favori,0.23029720990123015,0.7697027900987699
12489,5.09,1.215,favori,favori,0.22491944762850213,0.7750805523714979
12490,4.11,1.288,favori,favori,0.2773000500405993,0.7226999499594007
12491,2.62,1.568,favori,favori,0.2829290435667319,0.7170709564332681
12492,1.73,2.26,favori,challenger,0.555066831381303,0.444933168618697
12493,1.885,2.04,challenger,favori,0.3794202210449401,0.6205797789550599
12494,11.25,1.07,favori,favori,0.10486692148340993,0.8951330785165901
12495,12.5,1.063,favori,favori,0.07795508780877802,0.922044912191222
12496,4.1,1.289,favori,favori,0.18418882721350782,0.8158111727864922
12497,3.92,1.308,favori,favori,0.17177275152915572,0.8282272484708443
12498,2.32,1.699,favori,favori,0.4012476402549262,0.5987523597450738
12499,3.29,1.3969999999999998,favori,favori,0.23226873574623763,0.7677312642537624
12500,2.38,1.6669999999999998,favori,favori,0.42113290809536164,0.5788670919046384
12501,4.6,1.246,favori,favori,0.25655809185596323,0.7434419081440368
12502,2.04,1.893,favori,favori,0.4466450506592988,0.5533549493407012
12503,3.33,1.391,challenger,favori,0.34035283696780927,0.6596471630321907
12504,2.28,1.719,favori,favori,0.4335759150709728,0.5664240849290272
12505,12.0,1.065,favori,favori,0.11121424670730651,0.8887857532926935
12506,1.99,1.935,favori,favori,0.40724772107147567,0.5927522789285243
12507,5.13,1.213,favori,favori,0.15146336507253866,0.8485366349274613
12508,3.55,1.356,challenger,favori,0.25683385050519747,0.7431661494948025
12509,4.11,1.288,favori,favori,0.08959313469648778,0.9104068653035122
12510,5.57,1.19,favori,favori,0.21184518257157436,0.7881548174284256
12511,3.73,1.33,favori,favori,0.37332650848162097,0.626673491518379
12512,7.64,1.125,favori,favori,0.22400139309055944,0.7759986069094406
12513,2.26,1.73,challenger,favori,0.4527240326320554,0.5472759673679446
12514,3.15,1.4240000000000002,challenger,favori,0.23024168970797232,0.7697583102920277
12515,11.5,1.069,favori,favori,0.1022376419458404,0.8977623580541596
12516,3.44,1.372,favori,favori,0.25023060434198274,0.7497693956580173
12517,6.44,1.157,favori,favori,0.18217106514551595,0.817828934854484
12518,4.14,1.286,favori,favori,0.2445879674052407,0.7554120325947593
12519,5.22,1.207,challenger,favori,0.2500909951468666,0.7499090048531334
12520,5.96,1.1740000000000002,challenger,favori,0.18856623859643962,0.8114337614035604
12521,2.56,1.588,challenger,challenger,0.5291336225313178,0.4708663774686822
12522,2.33,1.694,challenger,favori,0.35633294834012774,0.6436670516598723
12523,4.01,1.2990000000000002,favori,favori,0.15834025774406546,0.8416597422559345
12524,3.26,1.403,favori,favori,0.3318716455138869,0.6681283544861131
12525,3.97,1.3030000000000002,favori,favori,0.2292995136938163,0.7707004863061837
12526,2.85,1.495,challenger,favori,0.3551671865183148,0.6448328134816852
12527,8.36,1.111,favori,favori,0.1936938851213893,0.8063061148786107
12528,4.22,1.278,favori,favori,0.1610445239811389,0.8389554760188611
12529,1.763,2.21,favori,challenger,0.5429356735078563,0.4570643264921437
12530,3.03,1.45,favori,favori,0.4175192056706004,0.5824807943293996
12531,1.99,1.935,favori,challenger,0.5178692422057013,0.4821307577942987
12532,1.649,2.42,favori,favori,0.35393347583207646,0.6460665241679235
12533,2.39,1.662,challenger,challenger,0.5246283640678353,0.47537163593216475
12534,4.88,1.227,challenger,favori,0.2554302763471531,0.7445697236528469
12535,2.43,1.645,favori,favori,0.4478033040726509,0.5521966959273491
12536,2.83,1.5,favori,favori,0.3633026055625008,0.6366973944374992
12537,2.76,1.521,favori,favori,0.4112804677911931,0.5887195322088069
12538,3.73,1.33,favori,favori,0.20379436418438923,0.7962056358156108
12539,3.15,1.4240000000000002,challenger,favori,0.25633234227788104,0.743667657722119
12540,1.926,2.0,favori,challenger,0.5088972383828827,0.4911027616171173
12541,3.05,1.446,favori,favori,0.29331034677327417,0.7066896532267258
12542,2.39,1.662,favori,favori,0.37883520465729725,0.6211647953427027
12543,3.09,1.4369999999999998,challenger,favori,0.3705663572974759,0.6294336427025241
12544,1.775,2.19,challenger,challenger,0.5480703645081353,0.45192963549186477
12545,1.962,1.962,favori,challenger,0.537273542913836,0.46272645708616394
12546,7.06,1.139,favori,favori,0.14467662406843862,0.8553233759315614
12547,2.21,1.763,challenger,favori,0.407265054730926,0.592734945269074
12548,2.53,1.602,favori,favori,0.4538028187532447,0.5461971812467553
12549,2.09,1.847,challenger,favori,0.43190771061556044,0.5680922893844396
12550,2.98,1.461,challenger,favori,0.3012338048207053,0.6987661951792947
12551,2.32,1.699,challenger,challenger,0.6335736133168979,0.36642638668310207
12552,5.29,1.204,favori,favori,0.162038275434206,0.837961724565794
12553,2.18,1.781,favori,favori,0.3413770141916602,0.6586229858083398
12554,6.16,1.167,favori,favori,0.3049731821413074,0.6950268178586926
12555,3.5,1.362,challenger,favori,0.23010805992474825,0.7698919400752517
12556,2.27,1.725,favori,favori,0.38314807496262593,0.6168519250373741
12557,6.32,1.161,challenger,favori,0.19122214212729616,0.8087778578727038
12558,8.15,1.115,favori,favori,0.12178985556442512,0.8782101444355749
12559,2.39,1.662,challenger,favori,0.4372604577134934,0.5627395422865066
12560,3.01,1.455,challenger,favori,0.2581273639526299,0.7418726360473701
12561,2.46,1.629,challenger,favori,0.23525306338631757,0.7647469366136824
12562,2.52,1.606,challenger,favori,0.44339102753591175,0.5566089724640882
12563,4.55,1.25,favori,favori,0.3883882217496445,0.6116117782503555
12564,3.26,1.403,challenger,favori,0.28634147551302946,0.7136585244869705
12565,4.22,1.278,favori,favori,0.16420513195847297,0.835794868041527
12566,1.263,4.39,challenger,challenger,0.8066799332795478,0.19332006672045224
12567,2.87,1.49,challenger,favori,0.3063597485370424,0.6936402514629576
12568,5.57,1.19,favori,favori,0.2495509115976865,0.7504490884023135
12569,2.37,1.671,challenger,favori,0.4612570639093776,0.5387429360906224
12570,3.81,1.321,favori,favori,0.23603038405725385,0.7639696159427461
12571,2.74,1.526,favori,challenger,0.5822331959756679,0.41776680402433214
12572,3.67,1.338,favori,favori,0.33027998551592197,0.669720014484078
12573,2.81,1.508,favori,favori,0.2993504662521864,0.7006495337478136
12574,4.07,1.2919999999999998,favori,favori,0.2464350218810516,0.7535649781189484
12575,3.47,1.368,favori,favori,0.282219774046751,0.717780225953249
12576,1.714,2.29,favori,favori,0.462220183877177,0.537779816122823
12577,2.1,1.84,favori,favori,0.4689946385877788,0.5310053614122212
12578,6.61,1.152,favori,favori,0.12404154963621972,0.8759584503637803
12579,5.73,1.183,favori,favori,0.22039092042134178,0.7796090795786582
12580,7.83,1.121,favori,favori,0.17777259351626162,0.8222274064837384
12581,4.75,1.236,favori,favori,0.25051536912666206,0.7494846308733379
12582,1.971,1.952,challenger,favori,0.44372620338171576,0.5562737966182842
12583,2.41,1.654,favori,favori,0.39132437689121147,0.6086756231087885
12584,7.29,1.133,favori,favori,0.17997360471828305,0.820026395281717
12585,2.68,1.546,challenger,favori,0.36064301021513256,0.6393569897848674
12586,2.89,1.485,favori,challenger,0.5134385100495892,0.4865614899504108
12587,2.48,1.621,challenger,favori,0.3551790217235632,0.6448209782764368
12588,2.07,1.862,favori,favori,0.4861990490355921,0.5138009509644079
12589,1.658,2.4,challenger,challenger,0.5905650336582562,0.40943496634174387
12590,9.6,1.091,favori,favori,0.07148285956177114,0.9285171404382289
12591,6.8,1.146,favori,favori,0.15777451403670262,0.8422254859632974
12592,3.92,1.308,challenger,favori,0.1867541279716477,0.8132458720283523
12593,4.73,1.238,favori,favori,0.24219841742430515,0.7578015825756949
12594,2.87,1.49,challenger,favori,0.2620065798570337,0.7379934201429663
12595,3.49,1.364,favori,favori,0.30211581280729727,0.6978841871927027
12596,2.98,1.463,favori,favori,0.37634613353192203,0.623653866468078
12597,3.88,1.3130000000000002,favori,favori,0.39268787850605635,0.6073121214939436
12598,4.39,1.263,favori,favori,0.25273796077643507,0.7472620392235649
12599,2.57,1.585,favori,favori,0.3802847560340742,0.6197152439659258
12600,3.49,1.364,favori,favori,0.4647699162117924,0.5352300837882076
12601,2.06,1.87,favori,favori,0.46732882756723304,0.532671172432767
12602,3.23,1.408,challenger,favori,0.31605313406722135,0.6839468659327786
12603,2.36,1.676,challenger,challenger,0.5544719236185038,0.4455280763814962
12604,1.69,2.34,challenger,favori,0.4693910876590166,0.5306089123409834
12605,1.98,1.943,challenger,favori,0.36181990017498067,0.6381800998250193
12606,3.65,1.341,favori,favori,0.3386667764042929,0.6613332235957071
12607,1.435,3.1,challenger,challenger,0.5023607884679429,0.4976392115320572
12608,4.3,1.27,favori,favori,0.23846651354560588,0.7615334864543941
12609,15.0,1.047,favori,favori,0.08213637283969566,0.9178636271603043
12610,19.0,1.033,favori,favori,0.06471426905183031,0.9352857309481697
12611,4.01,1.2990000000000002,favori,favori,0.4264127719246019,0.5735872280753981
12612,1.372,3.44,challenger,challenger,0.6286264686846905,0.3713735313153095
12613,4.29,1.272,challenger,favori,0.34024739892104405,0.659752601078956
12614,3.86,1.314,favori,favori,0.28139986158562147,0.7186001384143785
12615,6.77,1.147,favori,favori,0.2030751731616942,0.7969248268383058
12616,4.34,1.267,favori,favori,0.23988464238508556,0.7601153576149144
12617,1.781,2.18,favori,challenger,0.5436066984374974,0.4563933015625026
12618,2.47,1.625,favori,favori,0.3973834754565573,0.6026165245434427
12619,2.88,1.4880000000000002,challenger,challenger,0.5182031767030811,0.48179682329691886
12620,4.43,1.26,favori,favori,0.2712787518542056,0.7287212481457944
12621,2.58,1.581,favori,favori,0.3499012993977825,0.6500987006022175
12622,2.3,1.709,challenger,challenger,0.5366574801411417,0.4633425198588584
12623,1.654,2.41,favori,favori,0.3889463321157073,0.6110536678842927
12624,2.25,1.741,favori,challenger,0.5976424339454611,0.4023575660545389
12625,2.6,1.575,favori,favori,0.35062106814652516,0.6493789318534748
12626,10.75,1.077,favori,favori,0.11775062269160919,0.8822493773083908
12627,2.24,1.746,favori,favori,0.4866749922618374,0.5133250077381626
12628,2.41,1.654,challenger,challenger,0.5500397083038968,0.44996029169610324
12629,9.05,1.1,favori,favori,0.16510826985027593,0.8348917301497241
12630,2.09,1.847,favori,challenger,0.5705373355345833,0.42946266446541675
12631,8.01,1.118,favori,favori,0.2854517494866099,0.7145482505133901
12632,3.06,1.442,favori,favori,0.23792913214656342,0.7620708678534366
12633,3.56,1.3530000000000002,favori,favori,0.3799726599012515,0.6200273400987485
12634,1.231,4.83,challenger,challenger,0.7448970785637391,0.2551029214362609
12635,2.45,1.6369999999999998,favori,favori,0.2475735110792352,0.7524264889207648
12636,1.6130000000000002,2.5,challenger,challenger,0.5648180019485819,0.4351819980514181
12637,3.3,1.395,favori,favori,0.23510001681948456,0.7648999831805154
12638,6.77,1.147,favori,favori,0.16583162647701521,0.8341683735229848
12639,5.61,1.189,favori,favori,0.17636101451099273,0.8236389854890073
12640,2.33,1.694,favori,favori,0.37433725424317366,0.6256627457568263
12641,5.16,1.211,challenger,favori,0.22886281577328904,0.771137184226711
12642,4.72,1.238,favori,favori,0.20221301703744465,0.7977869829625553
12643,2.38,1.6669999999999998,favori,favori,0.33670882459921603,0.663291175400784
12644,7.18,1.136,favori,favori,0.07943539066832717,0.9205646093316728
12645,5.22,1.207,favori,favori,0.32594614771021213,0.6740538522897879
12646,1.709,2.3,challenger,favori,0.18164681928304893,0.8183531807169511
12647,2.9,1.481,challenger,favori,0.2605286179444638,0.7394713820555362
12648,3.23,1.408,favori,favori,0.21877237439697972,0.7812276256030203
12649,2.42,1.649,favori,favori,0.49470885532030406,0.5052911446796959
12650,2.15,1.806,challenger,challenger,0.5645905930800301,0.4354094069199699
12651,3.51,1.361,favori,favori,0.28514314593468804,0.714856854065312
12652,3.21,1.412,challenger,favori,0.320746977896609,0.679253022103391
12653,9.44,1.094,challenger,favori,0.1125067036926426,0.8874932963073574
12654,6.0,1.172,favori,favori,0.1725112636070808,0.8274887363929192
12655,4.95,1.223,favori,favori,0.25586786291716457,0.7441321370828354
12656,9.6,1.091,favori,favori,0.1256786722980301,0.8743213277019699
12657,11.5,1.071,favori,favori,0.1251277710101527,0.8748722289898473
12658,2.18,1.781,challenger,challenger,0.5703405795557296,0.4296594204442704
12659,2.27,1.725,favori,favori,0.39692378403236295,0.603076215967637
12660,5.05,1.217,favori,favori,0.19928582126997074,0.8007141787300293
12661,2.74,1.529,favori,favori,0.3345332067593634,0.6654667932406366
12662,4.03,1.296,challenger,favori,0.31704896193166154,0.6829510380683385
12663,2.09,1.847,challenger,favori,0.4343511062729437,0.5656488937270563
12664,1.676,2.36,challenger,favori,0.3927904668631296,0.6072095331368704
12665,2.2,1.769,favori,favori,0.36206376532665885,0.6379362346733412
12666,4.7,1.239,favori,favori,0.16857383803407455,0.8314261619659254
12667,2.78,1.515,favori,favori,0.22382839173701974,0.7761716082629803
12668,5.29,1.204,favori,favori,0.25124644325286327,0.7487535567471367
12669,2.54,1.599,challenger,favori,0.3249619249650494,0.6750380750349506
12670,4.55,1.25,favori,favori,0.17751626800454146,0.8224837319954585
12671,2.34,1.69,favori,favori,0.3983632165670211,0.6016367834329789
12672,2.44,1.641,favori,favori,0.3288952629611043,0.6711047370388957
12673,3.07,1.4409999999999998,favori,favori,0.31054875239423707,0.6894512476057629
12674,3.99,1.3,favori,favori,0.2193509496007,0.7806490503993
12675,3.57,1.352,favori,favori,0.2246398229008636,0.7753601770991364
12676,3.88,1.3130000000000002,favori,favori,0.10719345578290262,0.8928065442170974
12677,2.31,1.704,favori,favori,0.31493132810414637,0.6850686718958536
12678,2.32,1.699,favori,challenger,0.5073395426029362,0.49266045739706377
12679,5.12,1.213,favori,favori,0.21637773626984946,0.7836222637301505
12680,1.862,2.07,challenger,challenger,0.5590411933635149,0.44095880663648507
12681,1.7519999999999998,2.23,challenger,challenger,0.597858635623083,0.40214136437691705
12682,1.794,2.16,favori,challenger,0.5324043780482496,0.4675956219517504
12683,2.04,1.893,challenger,favori,0.34273962970439253,0.6572603702956075
12684,1.69,2.34,challenger,challenger,0.5663996511000045,0.4336003488999955
12685,2.56,1.592,favori,favori,0.4661357225549919,0.5338642774450081
12686,3.24,1.4069999999999998,favori,favori,0.23330463831301185,0.7666953616869882
12687,2.33,1.694,favori,favori,0.37635382811433005,0.62364617188567
12688,1.847,2.09,challenger,favori,0.3904058281289492,0.6095941718710508
12689,2.49,1.62,challenger,favori,0.3865191661890487,0.6134808338109513
12690,1.541,2.7,favori,challenger,0.6579092883674373,0.3420907116325627
12691,2.2,1.769,favori,favori,0.43859367409314387,0.5614063259068561
12692,1.794,2.16,favori,challenger,0.5463154693022836,0.4536845306977164
12693,1.826,2.12,challenger,challenger,0.5566672484790578,0.44333275152094226
12694,2.15,1.8,favori,favori,0.48461768698439833,0.5153823130156017
12695,4.76,1.235,favori,favori,0.3529945715439041,0.6470054284560959
12696,1.649,2.42,challenger,challenger,0.532961459186811,0.467038540813189
12697,3.04,1.4480000000000002,favori,favori,0.3423813656581106,0.6576186343418894
12698,7.25,1.134,favori,favori,0.2314957219173991,0.7685042780826009
12699,1.211,5.17,favori,challenger,0.7916829048695637,0.20831709513043628
12700,1.403,3.26,challenger,challenger,0.744858054466806,0.25514194553319397
12701,1.649,2.42,challenger,favori,0.4480680669609325,0.5519319330390675
12702,3.67,1.339,favori,favori,0.4084258297678398,0.5915741702321602
12703,2.59,1.578,challenger,favori,0.27559982787166426,0.7244001721283357
12704,1.128,7.51,challenger,challenger,0.605650451449101,0.39434954855089904
12705,3.88,1.3130000000000002,favori,favori,0.34320400785635474,0.6567959921436453
12706,3.25,1.405,challenger,favori,0.4088374640457533,0.5911625359542467
12707,2.4,1.658,favori,challenger,0.5288179259463386,0.47118207405366147
12708,1.741,2.25,challenger,challenger,0.5786380551132159,0.42136194488678413
12709,2.02,1.909,challenger,challenger,0.5835976415384316,0.41640235846156837
12710,3.24,1.4069999999999998,favori,favori,0.3956020993771454,0.6043979006228546
12711,3.36,1.385,favori,favori,0.17403147229403926,0.8259685277059607
12712,2.65,1.556,challenger,favori,0.34657166127491146,0.6534283387250885
12713,3.19,1.4169999999999998,favori,favori,0.19598937849317266,0.8040106215068273
12714,2.77,1.518,challenger,favori,0.19254347699314467,0.8074565230068553
12715,9.35,1.1,favori,favori,0.1325839068307818,0.8674160931692182
12716,2.83,1.5,favori,favori,0.4645407095709754,0.5354592904290246
12717,1.709,2.3,challenger,challenger,0.7183631446675409,0.28163685533245914
12718,2.6,1.575,favori,favori,0.43034554891169385,0.5696544510883061
12719,1.98,1.943,challenger,challenger,0.6263795954021419,0.37362040459785806
12720,2.21,1.763,challenger,challenger,0.6609462607537151,0.33905373924628496
12721,2.23,1.7519999999999998,favori,favori,0.4929739719357502,0.5070260280642498
12722,4.85,1.229,favori,favori,0.4161017842574153,0.5838982157425847
12723,1.709,2.3,favori,challenger,0.5629989812493501,0.43700101875064995
12724,2.56,1.588,favori,favori,0.4375766222728351,0.5624233777271649
12725,3.33,1.391,favori,favori,0.2160888292764459,0.7839111707235541
12726,1.901,2.03,favori,challenger,0.5026709224615408,0.49732907753845923
12727,3.28,1.4,challenger,favori,0.21460672907031664,0.7853932709296834
12728,11.25,1.073,favori,favori,0.11538046324729445,0.8846195367527055
12729,2.45,1.6369999999999998,challenger,favori,0.4412457499163538,0.5587542500836462
12730,4.7,1.239,favori,favori,0.3076063529154943,0.6923936470845057
12731,13.4,1.056,favori,favori,0.07856335385870283,0.9214366461412972
12732,5.53,1.192,favori,favori,0.11882491572859721,0.8811750842714028
12733,3.47,1.368,favori,favori,0.3131859961675353,0.6868140038324647
12734,2.39,1.662,favori,favori,0.4046823626686201,0.5953176373313799
12735,3.65,1.341,favori,favori,0.20400587672271053,0.7959941232772895
12736,3.28,1.4,favori,favori,0.2745213489383409,0.7254786510616591
12737,7.87,1.12,favori,favori,0.210818074848812,0.789181925151188
12738,7.14,1.137,challenger,favori,0.15556440944514116,0.8444355905548588
12739,7.47,1.129,favori,favori,0.1132554738795446,0.8867445261204554
12740,3.14,1.426,challenger,favori,0.48378439329349254,0.5162156067065075
12741,2.4,1.658,challenger,favori,0.4492409557160302,0.5507590442839698
12742,9.4,1.095,favori,favori,0.1169965969124992,0.8830034030875008
12743,4.33,1.268,favori,favori,0.1555792925859143,0.8444207074140857
12744,2.16,1.794,challenger,favori,0.44465728993136966,0.5553427100686303
12745,1.763,2.21,favori,favori,0.3428750693437045,0.6571249306562955
12746,2.15,1.8,challenger,favori,0.48871418020359536,0.5112858197964046
12747,31.0,1.02,favori,favori,0.07502590966309541,0.9249740903369046
12748,9.85,1.089,favori,favori,0.09775161128778354,0.9022483887122165
12749,3.88,1.3130000000000002,challenger,favori,0.2245987489257053,0.7754012510742947
12750,13.9,1.054,favori,favori,0.13865920977369928,0.8613407902263007
12751,2.16,1.794,favori,favori,0.36955320621477805,0.630446793785222
12752,9.05,1.1,favori,favori,0.31060950144715593,0.6893904985528441
12753,21.0,1.027,favori,favori,0.08314450903314341,0.9168554909668566
12754,1.7519999999999998,2.23,favori,challenger,0.5555834309726767,0.4444165690273233
12755,2.57,1.585,challenger,favori,0.3993776427147717,0.6006223572852283
12756,3.38,1.382,favori,favori,0.2204193515867523,0.7795806484132477
12757,3.36,1.385,favori,favori,0.29504434285804104,0.704955657141959
12758,3.13,1.4269999999999998,favori,favori,0.4018596594755405,0.5981403405244595
12759,2.36,1.676,favori,favori,0.46466658941199224,0.5353334105880078
12760,4.14,1.285,challenger,favori,0.16168865517175712,0.8383113448282429
12761,3.85,1.3159999999999998,favori,favori,0.22865055984121052,0.7713494401587895
12762,7.94,1.119,challenger,favori,0.17043702551541384,0.8295629744845862
12763,1.503,2.82,favori,challenger,0.5996952038462724,0.40030479615372755
12764,2.84,1.4980000000000002,favori,favori,0.30096961750021956,0.6990303824997804
12765,1.4240000000000002,3.15,favori,challenger,0.6347567687894866,0.36524323121051333
12766,4.3,1.27,favori,favori,0.3156159318932472,0.6843840681067528
12767,2.4,1.658,favori,challenger,0.5560018529138722,0.4439981470861278
12768,7.21,1.135,favori,favori,0.2959304816132998,0.7040695183867002
12769,3.57,1.352,favori,favori,0.24725947622402233,0.7527405237759777
12770,2.65,1.556,challenger,favori,0.373087296947195,0.626912703052805
12771,6.92,1.143,challenger,favori,0.2787624644451874,0.7212375355548126
12772,2.28,1.719,challenger,challenger,0.5717513906489189,0.42824860935108106
12773,3.32,1.392,challenger,favori,0.38128752894352824,0.6187124710564718
12774,2.15,1.8,favori,challenger,0.5124863743203347,0.48751362567966533
12775,1.813,2.14,favori,challenger,0.5807054921953041,0.41929450780469596
12776,1.465,2.97,challenger,challenger,0.6563092949649152,0.34369070503508475
12777,2.4,1.658,favori,challenger,0.5373168100770622,0.4626831899229377
12778,2.33,1.694,challenger,favori,0.45345234309093985,0.5465476569090602
12779,1.368,3.47,favori,challenger,0.6656043963477681,0.33439560365223187
12780,2.16,1.794,favori,challenger,0.5252799303383571,0.47472006966164293
12781,2.79,1.513,favori,favori,0.4951689274314083,0.5048310725685917
12782,2.36,1.676,favori,favori,0.2697978735250538,0.7302021264749462
12783,1.901,2.03,favori,challenger,0.5040137852633138,0.4959862147366862
12784,2.09,1.847,favori,challenger,0.5000679822981645,0.4999320177018355
12785,2.65,1.556,favori,favori,0.29285933812630915,0.7071406618736908
12786,2.62,1.57,favori,favori,0.41663406631097966,0.5833659336890203
12787,3.75,1.328,challenger,challenger,0.5139818760639667,0.4860181239360333
12788,3.11,1.433,favori,favori,0.43859157443185093,0.5614084255681491
12789,2.01,1.917,favori,favori,0.3050911877614625,0.6949088122385375
12790,4.26,1.274,favori,favori,0.39962505714984575,0.6003749428501542
12791,2.9,1.483,favori,favori,0.35292239840383577,0.6470776015961642
12792,1.725,2.27,challenger,challenger,0.5100023252039818,0.4899976747960182
12793,1.641,2.44,challenger,challenger,0.5474367944269989,0.45256320557300106
12794,3.71,1.3330000000000002,favori,favori,0.3724072994985316,0.6275927005014684
12795,2.02,1.909,challenger,favori,0.46150145024016054,0.5384985497598395
12796,2.41,1.654,challenger,favori,0.43297908252752915,0.5670209174724709
12797,1.676,2.36,challenger,challenger,0.5079775975337157,0.4920224024662843
12798,2.52,1.606,challenger,favori,0.38056879541836675,0.6194312045816333
12799,2.48,1.621,favori,favori,0.4010805731359668,0.5989194268640332
12800,3.4,1.379,challenger,favori,0.3923496464233507,0.6076503535766493
12801,5.05,1.217,favori,favori,0.49137322856322063,0.5086267714367794
12802,1.4409999999999998,3.07,challenger,favori,0.4534511296765874,0.5465488703234126
12803,14.7,1.0490000000000002,favori,favori,0.07321044946726551,0.9267895505327345
12804,2.91,1.4780000000000002,favori,favori,0.3384995249247521,0.6615004750752479
12805,1.467,2.96,favori,challenger,0.607954457329908,0.39204554267009195
12806,3.64,1.342,challenger,favori,0.301934553326472,0.698065446673528
12807,3.92,1.308,favori,favori,0.336909601947157,0.663090398052843
12808,3.31,1.394,favori,favori,0.20400512986285368,0.7959948701371463
12809,4.92,1.225,favori,favori,0.19174940550449537,0.8082505944955046
12810,1.962,1.962,challenger,challenger,0.5944638398908957,0.4055361601091043
12811,11.25,1.073,challenger,favori,0.08458655629163758,0.9154134437083624
12812,2.35,1.685,favori,favori,0.4107119388723687,0.5892880611276313
12813,2.95,1.469,challenger,favori,0.2524922334210076,0.7475077665789924
12814,5.17,1.211,favori,favori,0.23927056889727527,0.7607294311027247
12815,6.16,1.167,favori,favori,0.14550028281252902,0.854499717187471
12816,3.7,1.334,favori,favori,0.12887420173608555,0.8711257982639145
12817,3.41,1.3769999999999998,favori,favori,0.21007275075600618,0.7899272492439938
12818,6.61,1.152,challenger,favori,0.11848423484776027,0.8815157651522397
12819,3.62,1.345,favori,favori,0.1976070615277591,0.8023929384722409
12820,10.75,1.078,favori,favori,0.08534397564838625,0.9146560243516138
12821,6.77,1.147,favori,favori,0.18624608511692842,0.8137539148830716
12822,2.45,1.6369999999999998,challenger,favori,0.35849127635422284,0.6415087236457772
12823,1.588,2.56,challenger,favori,0.4185006175860997,0.5814993824139003
12824,3.36,1.385,favori,favori,0.12675802451414686,0.8732419754858531
12825,5.49,1.194,favori,favori,0.18642039315973324,0.8135796068402668
12826,2.02,1.909,challenger,favori,0.3943707256483826,0.6056292743516174
12827,6.04,1.171,favori,favori,0.1295534068666523,0.8704465931333477
12828,4.44,1.259,favori,favori,0.2037834331140559,0.7962165668859441
12829,4.3,1.27,favori,favori,0.2196508337280887,0.7803491662719113
12830,1.481,2.9,challenger,challenger,0.5925654313682418,0.40743456863175814
12831,2.98,1.463,favori,favori,0.19837524350878977,0.8016247564912102
12832,11.5,1.071,favori,favori,0.1577738499338046,0.8422261500661954
12833,1.781,2.18,favori,challenger,0.5022063856476304,0.4977936143523696
12834,3.14,1.426,challenger,favori,0.32628851683436855,0.6737114831656315
12835,2.67,1.5490000000000002,favori,favori,0.46641000375779174,0.5335899962422083
12836,4.55,1.25,favori,favori,0.23849203686319076,0.7615079631368092
12837,2.23,1.7519999999999998,favori,favori,0.39113908851430146,0.6088609114856985
12838,33.89,1.01,favori,favori,0.047007766569808096,0.9529922334301919
12839,2.51,1.61,favori,favori,0.4334648820793374,0.5665351179206626
12840,2.91,1.4780000000000002,favori,favori,0.29144812431550704,0.708551875684493
12841,1.746,2.24,challenger,favori,0.48353454818716135,0.5164654518128386
12842,26.0,1.022,favori,favori,0.08708201718403663,0.9129179828159634
12843,2.49,1.617,favori,favori,0.39654128781810816,0.6034587121818918
12844,5.63,1.188,favori,favori,0.23997716222994758,0.7600228377700524
12845,2.26,1.73,favori,favori,0.36224466927503773,0.6377553307249623
12846,6.5,1.155,favori,favori,0.1721334836503573,0.8278665163496427
12847,3.36,1.385,favori,favori,0.4323515478832586,0.5676484521167414
12848,4.19,1.281,favori,favori,0.1929927192895703,0.8070072807104297
12849,2.52,1.606,challenger,favori,0.36580450073578197,0.634195499264218
12850,3.2,1.415,favori,favori,0.3690490377323764,0.6309509622676236
12851,3.16,1.422,favori,favori,0.3393243370265471,0.6606756629734529
12852,1.862,2.07,challenger,challenger,0.5238220736255866,0.47617792637441336
12853,11.5,1.071,favori,favori,0.12717286565990316,0.8728271343400968
12854,5.55,1.1909999999999998,challenger,favori,0.13297001083363535,0.8670299891663646
12855,4.88,1.227,favori,favori,0.27711446880443036,0.7228855311955696
12856,2.84,1.4980000000000002,favori,favori,0.3253614668861844,0.6746385331138156
12857,1.952,1.971,challenger,favori,0.4235913339828047,0.5764086660171953
12858,3.41,1.376,favori,favori,0.372130931235681,0.627869068764319
12859,3.06,1.442,challenger,favori,0.39815076342227107,0.6018492365777289
12860,3.43,1.3730000000000002,challenger,favori,0.3631193390227051,0.6368806609772949
12861,2.64,1.5619999999999998,favori,favori,0.31825650865806365,0.6817434913419363
12862,3.14,1.426,favori,favori,0.3765570200035965,0.6234429799964035
12863,2.17,1.787,favori,favori,0.4445286434339203,0.5554713565660797
12864,4.6,1.247,challenger,favori,0.26500486214053787,0.7349951378594621
12865,2.65,1.556,challenger,favori,0.4095123901004868,0.5904876098995132
12866,3.1,1.435,favori,favori,0.3822837094623386,0.6177162905376614
12867,2.66,1.5519999999999998,favori,favori,0.3466979814271104,0.6533020185728896
12868,2.92,1.476,challenger,favori,0.33611194948465684,0.6638880505153432
12869,1.82,2.13,challenger,challenger,0.5705882285539358,0.42941177144606424
12870,3.26,1.403,favori,favori,0.37754114741316436,0.6224588525868356
12871,2.83,1.5,favori,favori,0.4859084819872559,0.5140915180127441
12872,4.09,1.29,favori,favori,0.2794720805460369,0.7205279194539631
12873,2.53,1.602,challenger,favori,0.3032896536070081,0.6967103463929919
12874,2.37,1.671,favori,favori,0.44662576800860543,0.5533742319913946
12875,2.03,1.901,favori,favori,0.49865002190688124,0.5013499780931188
